index_col,tweet_text,country,no_user_mentions,ukraine,russia,ukrainewar,istandwithukraine,standwithukraineflag,istandwithputin,istandwithrussia,russianukrainewar
10421,military man videotaped sexual acts infant detained name alexey bychkov ,Poland,1,0,1,0,0,0,0,0,0
10422,icon among completely destroyed buildings borodyanka ,Canada,1,1,0,0,0,0,0,0,0
10423,siri show journo embedded oddly obsessed gonzalo lira desperate relevance ,Pakistan,1,0,0,0,0,0,0,0,0
10424,threat looming heads holding virtual event need peace discuss ,United Kingdom,1,0,0,0,0,0,0,0,0
10425,roman starovoit governor kursk region russian federation said bridge th kilometre sudzha ,New Zealand,1,0,0,0,0,0,0,0,0
10426,right eugene kibets trying rescue cat let know successful ,Argentina,1,1,0,0,0,0,0,0,0
10427,april attacked occupied snake island black sea amp destroyed russian anti air guns one anti ai ,Mongolia,1,1,0,0,0,0,0,0,0
10428, local telegram channels reporting reports iconfirmed b ,Ukraine,0,0,1,0,0,0,0,0,0
10429,good night glory ,Argentina,1,1,0,0,0,0,0,0,0
10430,x proud announce made donation sum ch ,Bangladesh,3,0,0,0,0,0,0,0,0
10431,another horror story liberating occupied territories found dead woman alive child tied ,Argentina,1,0,0,0,0,0,0,0,0
10432,azovstal evacuation hours still praying everyone hiding basements get safety ,Argentina,1,0,0,0,0,0,0,0,0
10433,many ask wants evacuate soliders amp civilians offer surrender rus ,Argentina,1,1,0,0,0,0,0,0,0
10434,may st firefighters rescuing kitten kyiv compassion matters ,Argentina,1,1,0,0,0,0,0,0,0
10435,teacher dismissed threatened prosecution telling students truth war ,United States,1,1,1,0,0,0,0,0,0
10436,days since russian invasion began today explore ukraine options respond faltering ,Argentina,1,2,0,0,0,0,0,0,0
10437,missiles launched cost usd billion could spent hospitals ,Japan,1,1,1,0,0,0,0,0,0
10438,another reminder frontline troops need proper protection glory ,Canada,3,1,0,0,0,0,0,0,0
10439, genius leave shoes another inspiration gives world old ,France,1,0,0,0,0,0,0,0,0
10440,tonight edmonton chinese community hosting fundraising dinner ed stelmach glad atten ,Canada,1,1,0,0,0,0,0,0,0
10441,azovstal evacuation hours still praying everyone hiding basements get safety ,Argentina,1,0,0,0,0,0,0,0,0
10442,rally took place saturday received widespread support including ,Japan,1,1,0,0,0,0,0,0,0
10443,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,United States,1,0,0,0,0,0,0,0,0
10444,year old boy sees world raped soldier front mother find ,Canada,1,0,1,0,0,0,0,0,0
10445,railway station kramatorsk donetsk region hit russian rocket killing civilians waiting evacu ,Poland,1,0,0,0,0,0,0,0,0
10446,breaking massive explosions erupt russian air defense systems intercepting unidentified projectiles belfor ,Ukraine,0,0,0,0,0,0,0,0,0
10447,shameful rape becoming strategy show absolute control power masculine crime,India,0,1,0,0,0,0,0,0,0
10448,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Portugal,1,0,0,0,0,0,0,0,0
10449, agreed putin cruel unavoidable situation zelenskyy sh ,India,2,0,0,0,0,0,0,0,0
10450,year old boy sees world raped soldier front mother find ,South Africa,1,0,1,0,0,0,0,0,0
10451,ruzzian son donkey foreign minister sergei uses well known trope justify l ,Canada,0,0,0,0,0,0,0,0,0
10452,head office president andriy yermak reported women children elderly ,France,1,1,0,0,0,0,0,0,0
10453,imagine many times car shot forces long engine still drives pe ,Japan,1,0,1,0,0,0,0,0,0
10454,lavrov zelensky jewish even hitler jewish blood via ,Germany,2,0,0,0,0,0,0,0,0
10455,ukrainian nd mechanized brigade dropped munition onto russian b variant tank dramatic resu ,United States,1,1,0,0,0,0,0,0,0
10456,pretty kitty ,Niger,1,1,0,1,0,0,0,0,0
10457,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Georgia,1,0,0,0,0,0,0,0,0
10458,video earlier today precise ukrainian artillery fire striking russian equipment attempted advance khark ,Bulgaria,1,0,0,0,0,0,0,0,0
10459,identification involved bucha atrocities extremely high priority us intelligence commu ,Poland,1,0,0,0,0,0,0,0,0
10460,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Australia,1,0,0,0,0,0,0,0,0
10461,another horror story liberating occupied territories found dead woman alive child tied ,Georgia,1,0,0,0,0,0,0,0,0
10462,video coming extent russia war crimes dwarf marked ,Poland,1,0,1,0,0,0,0,0,0
10463,one friends avoiding war makes everyone homeless ,Afghanistan,1,1,0,0,0,0,0,0,0
10464,another horror story liberating occupied territories found dead woman alive child ,Canada,0,0,0,0,0,0,0,0,0
10465,house speaker calif delegation lawmakers revealed traveled c ,Canada,0,1,0,0,0,0,0,0,0
10466,visited day maybe go visit homeless encampments san francisco amp explain p ,Niger,2,0,0,0,0,0,0,0,0
10467,stealing agricultural hardware big style ,Poland,1,1,0,0,0,0,0,0,0
10468,video earlier today precise ukrainian artillery fire striking russian equipment attempted advance khark ,United Kingdom,1,0,0,0,0,0,0,0,0
10469,dear muslims servicemen civilians well partners countries armed forces ,Portugal,1,1,0,0,0,0,0,0,0
10470,year old boy sees world raped soldier front mother find ,United States,1,0,1,0,0,0,0,0,0
10471,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Georgia,1,0,0,0,0,0,0,0,0
10472, explosions near belgorod ,Ukraine,0,1,1,1,0,0,0,0,0
10473,said result attack russian jet looks two women killed reported wounded recei ,Poland,1,0,0,0,0,0,0,0,0
10474,fleeing women reveal russian soldiers saying cnn ,Canada,0,1,0,0,0,0,0,0,0
10475,natalia usmanova azovstal staff soldiers came us told us bunker ,United States,1,0,0,0,0,0,0,0,0
10476,today china daily uploaded video weibo video western student qinghua universit ,United Kingdom,1,0,0,0,0,0,0,0,0
10477,ukraine master demise ,Canada,1,2,1,0,0,0,0,0,0
10478,missiles launched cost usd billion could spent hospitals ,Netherlands,1,1,1,0,0,0,0,0,0
10479,russian trained dolphins deployed ukraine war ,United States,0,1,0,1,0,0,0,0,0
10480, face war ukrainian artist used bullet shells collected streets ukraine ,Colombia,0,1,0,0,0,0,0,0,0
10481, explosions also reported district region according local telegram ,Ukraine,0,0,1,0,0,0,0,0,0
10482,year old boy sees world raped soldier front mother find ,Costa Rica,1,0,1,0,0,0,0,0,0
10483,update yesterday attack rus hq designed liquidate high value target chief g ,United States,1,1,0,0,0,0,0,0,0
10484,know every headline see says broke sunk kaput etc true since start ,Australia,0,0,1,0,0,0,0,0,0
10485, dear impractical fool giving example completely different situation practic ,India,1,0,0,0,0,0,0,0,0
10486,stay safe amp stay strong ,United Kingdom,3,1,0,0,0,0,0,0,0
10487,yesterday moment attack high ranked russian military officers gathered hqs ,United States,1,1,0,0,0,0,0,0,0
10488,hundreds companies pulled russia rock roll legend refuses close factory ,Jamaica,1,0,1,0,0,0,0,0,0
10489, agreed putin cruel unavoidable situation ,India,3,0,0,0,0,0,0,0,0
10490,railroad bridge collapsed kursk region governor said added cause investiga ,United Kingdom,1,0,1,0,0,0,0,0,0
10491,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Jersey,1,0,0,0,0,0,0,0,0
10492,russia hacked unprecedented scale ,United States,1,1,1,0,0,0,0,0,0
10493,germany says dependence russian oil could end late summer ,Jamaica,1,0,1,0,0,0,0,0,0
10494,excellent article many journos amp commentators lamented standing ,Malawi,2,1,0,0,0,0,0,0,0
10495,anonymous hacked released nearly million russian files emails since cyber war declaration ,United States,1,0,0,0,0,0,0,0,0
10496,another russian b obr tank captured ukrainian th air assault brigade east ,United States,1,1,0,0,0,0,0,0,0
10497,crikey ukrainian intelligence first class,Australia,1,0,0,0,0,0,0,0,0
10498,fact even two plus months many lack protective gear like proper high quality armored plates b ,Canada,1,0,0,0,0,0,0,0,0
10499,reporting amp detailing russia behaviour assume russia trolls trying take account ,Canada,1,1,2,0,0,0,0,0,0
10500,update yesterday attack rus hq designed liquidate high value target chief g ,United States,1,1,0,0,0,0,0,0,0
10501,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,France,1,0,0,0,0,0,0,0,0
10502, gt running totalitarian state large scale false flag op regim ,Germany,2,0,0,0,0,0,0,0,0
10503,dhs secretary mayorkas claims biden ministry truth actually safeguarding right free speech ,United States,1,0,0,0,0,0,0,0,0
10504,yeah firmly convinced something anti putin going russia fires explosions etc c ,Canada,0,0,1,0,0,0,0,0,0
10505,soldiers killing ukrainians bombing cities also rob ukrainian houses send gadgets cars ,Poland,1,0,0,0,0,0,0,0,0
10506,priest moscow orthodox church killed cessna plane crash kranoyarsk krai pilot survived ,Malaysia,1,0,1,0,0,0,0,0,0
10507,resident fighters beasts germans abuse us ask food children r ,Ukraine,1,0,0,0,0,0,0,0,0
10508,imagine many times car shot forces long engine still drives pe ,Canada,1,0,1,0,0,0,0,0,0
10509,teacher dismissed threatened prosecution telling students truth war ,Uruguay,1,1,1,0,0,0,0,0,0
10510,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,United Kingdom,1,0,0,0,0,0,0,0,0
10511,fuck another c amp c destroyed area like gerasimov mumu glory ,Hong Kong,1,1,0,0,0,0,0,0,0
10512,siri show collapsing narrative house democrats signed letter asking u state departme ,Canada,1,0,0,0,0,0,0,0,0
10513,air defense activated made two hits skies city residents report ,United States,1,0,1,0,0,0,0,0,0
10514,another reminder frontline troops need proper protection glory ,United States,3,1,0,0,0,0,0,0,0
10515,video shown meeting un security council convened ,Poland,2,0,0,0,0,0,0,0,0
10516,song message ukraine losing another ukrainian aj ,Ukraine,1,1,1,0,0,0,0,0,0
10517,united states remains committed ukraine independence sovereignty territorial integrity ,Ukraine,1,1,0,0,0,0,0,0,0
10518,modified commercial drone dropped munition ukrainian nd mechanized brigade released footage ,Georgia,1,0,0,0,0,0,0,0,0
10519,teacher dismissed threatened prosecution telling students truth war ,Canada,1,1,1,0,0,0,0,0,0
10520,year old boy sees world raped soldier front mother find ,Australia,1,0,1,0,0,0,0,0,0
10521,always darkest dawn ukraine fights need news digest ,United States,1,1,0,1,0,0,0,0,0
10522,beautiful ,Japan,1,1,0,0,0,0,0,0,0
10523,hey march voted yea h r restricting us funding ,Peru,3,0,0,0,0,0,0,0,0
10524,imagine many times car shot forces long engine still drives pe ,Australia,1,0,1,0,0,0,0,0,0
10525,liars biden arming nazi extremists american people even chance discuss ,Peru,1,0,0,0,0,0,0,0,0
10526, help ,El Salvador,0,1,0,0,0,0,0,0,0
10527, forces capture large cache weapons sent ultra nationalist forces ,Australia,0,0,0,0,0,0,0,0,0
10528,year old boy sees world raped soldier front mother find ,Lithuania,1,0,1,0,0,0,0,0,0
10529,volunteers glory heroes ,Canada,1,1,0,0,0,0,0,0,0
10530,olaf scholz hoped would emerge russia invasion ukraine german chancellor passionately ,Germany,1,1,1,0,0,0,0,0,0
10531,update yesterday attack rus hq designed liquidate high value target chief g ,Mongolia,1,1,0,0,0,0,0,0,0
10532,know vast sums pouring coffers eu b pcm could afford restock army ,Australia,0,0,1,0,0,0,0,0,0
10533,direct one could imagined quickly world breadbasket could go wheat fiel ,Georgia,2,1,0,0,0,0,0,0,0
10534,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Portugal,1,0,0,0,0,0,0,0,0
10535, fake russian propaganda job description hide wa ,Spain,5,0,0,0,0,0,0,0,0
10536,reporting amp detailing russia behaviour assume russia trolls trying take account ,Canada,1,1,2,0,0,0,0,0,0
10537,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Puerto Rico,1,0,0,0,0,0,0,0,0
10538,almost ,Ukraine,1,0,0,0,0,0,0,0,0
10539, ukraine territory defence forces video ukraine precision artillery strikes using uav drones ,United Kingdom,0,2,0,0,0,0,0,0,0
10540,took way long many died waiting committing war crimes blatantly f ,United States,0,0,1,0,0,0,0,0,0
10541,year old boy sees world raped soldier front mother find ,Italy,1,0,1,0,0,0,0,0,0
10542,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Canada,1,0,0,0,0,0,0,0,0
10543,think stupid getting rich money laundering backs remember pa ,United States,1,1,0,0,0,0,0,0,0
10544,soon first stage azovstal evacuation ended today starts hitting building regardles ,Spain,1,0,1,0,0,0,0,0,0
10545,unique video inside besieged steel mill city national guard ,United States,0,1,0,0,0,0,0,0,0
10546,obviously moral ethics ,Canada,1,0,0,0,0,0,0,0,0
10547,interesting true report general gerasimov numerous russian general officers caught ukra ,Argentina,1,0,0,0,0,0,0,0,0
10548,icon among completely destroyed buildings borodyanka ,Hong Kong,1,1,0,0,0,0,0,0,0
10549,missiles launched cost usd billion could spent hospitals ,Germany,1,1,1,0,0,0,0,0,0
10550,react threat retaliatory measures joint naval exercises drew tho ,Singapore,1,0,1,0,0,0,0,0,0
10551,people supporting ukraine ,Peru,1,2,1,0,0,0,0,0,0
10552,ummul beauty ur original makeup product ,Niger,1,0,0,1,0,0,0,0,0
10553,ukrainian tvd day hrs seen russian forces continue integrated offensive along siverskyi donets ,Finland,1,0,0,0,0,0,0,0,0
10554,using findclone guys like shooting fish barrel found russian amp belarusian men among cctv footag ,Poland,1,0,0,0,0,0,0,0,0
10555,explosions reported ,Sweden,1,1,1,1,0,0,0,0,0
10556,beyond worrying development opinion think truly need wait see know go ,Canada,1,0,0,0,0,0,0,0,0
10557,huge amount raised serious vital cause please help x ,Australia,1,1,0,0,0,0,0,0,0
10558,gonna call ,France,1,1,0,0,0,0,0,0,0
10559,paper maidan massacre ukraine revelations trials investigation available without registrat ,Jersey,1,1,0,0,0,0,0,0,0
10560,whole thread wowza ,Canada,0,0,0,0,0,0,0,0,0
10561, went get cut cash ,United States,2,1,0,0,0,0,0,0,0
10562,un chief held press conf president macky sall sunday warned ,Niger,2,0,0,0,0,0,0,0,0
10563,year old boy sees world raped soldier front mother find ,Argentina,1,0,1,0,0,0,0,0,0
10564,downright sickly need assertion ,El Salvador,5,0,1,0,0,0,0,0,0
10565,russians tell ukrainians nazis ,Canada,0,0,0,0,0,0,0,0,0
10566,th march president announced new honorary award called hero city ,Japan,1,1,0,0,0,0,0,0,0
10567,missiles launched cost usd billion could spent hospitals ,Portugal,1,1,1,0,0,0,0,0,0
10568,forces capture large cache weapons sent ultra nationalist forces ,South Africa,1,0,0,0,0,0,0,0,0
10569,another video showing jet aircraft deploying flares western russian city belgorod sonic booms possible expl ,Sweden,1,0,0,0,0,0,0,0,0
10570,emergency service already taken corpses civilians streets killed ,Poland,1,1,0,0,0,0,0,0,0
10571,hello darling looted raped tortured killed sending tv air conditioners e scooter ,Poland,1,1,0,0,0,0,0,0,0
10572, dozens civilians evacuated besieged azovstal plant ,Canada,0,0,0,1,0,0,0,0,0
10573,un chief held press conf president macky sall sunday warned ,France,2,0,0,0,0,0,0,0,0
10574,national security critical usa acts protect national security us loses ,Peru,1,0,1,0,0,0,0,0,0
10575,soldiers killed surely another cost war would matter normal people russians though ,China,1,0,1,0,0,0,0,0,0
10576,reporting amp detailing russia behaviour assume russia trolls trying take account ,Canada,1,1,2,0,0,0,0,0,0
10577,occupation provocations kyivstar internet cut leaving likely blame ,Australia,1,0,0,0,0,0,0,0,0
10578,new sound new style different location therapy friday ,Ghana,1,0,0,0,0,0,0,0,0
10579,physically hurts every hit every siren courage go buildings flow away ,Spain,1,0,0,0,0,0,0,0,0
10580,unique video inside besieged steel mill city national guard batt ,Portugal,1,1,0,0,0,0,0,0,0
10581,recognized breakaway regions deal protect russian people paul craig robert ,United Kingdom,1,0,1,0,0,0,0,0,0
10582,could pro tweet reach k likes residents slaughtered ns cooking food ,Ukraine,1,1,1,0,0,0,0,0,0
10583,reporting amp detailing russia behaviour assume russia trolls trying take account ,Canada,1,1,2,0,0,0,0,0,0
